Train_ID,Train_Type,Priority,Section_ID,Scheduled_Arrival,Scheduled_Departure,Delay_Mins,Junction_Ahead,Platform_Avail,Track_Capacity,Signal_Status,Maintenance_Block,Disruption,Conflict_Flag,Throughput_Target,Hour
15568,Maintenance,Low,SEC_32,07:59,05:12,21,Yes,1,1,Green,No,None,0,19,7
15569,Passenger,High,SEC_17,21:36,03:31,0,No,3,1,Green,No,None,1,10,21
15570,Maintenance,Medium,SEC_37,02:29,21:47,22,No,0,4,Green,No,Weather,0,10,2
15571,Local,High,SEC_24,00:15,10:05,13,Yes,4,3,Green,No,Breakdown,0,10,0
15572,Express,Low,SEC_08,09:30,04:00,17,No,2,1,Green,No,None,0,14,9
15573,Express,Medium,SEC_18,09:29,18:38,21,Yes,3,4,Green,No,None,0,13,9
15574,Freight,Medium,SEC_11,10:25,17:09,8,No,2,1,Red,No,None,1,12,10
15575,Freight,Medium,SEC_10,11:39,09:48,9,No,0,3,Green,No,None,0,15,11
15576,Freight,Medium,SEC_26,04:08,23:06,18,Yes,1,1,Red,No,None,0,16,4
15577,Passenger,High,SEC_47,10:46,21:57,3,Yes,1,3,Yellow,No,None,1,11,10
15578,Local,Medium,SEC_06,22:16,20:21,20,Yes,0,3,Green,Yes,None,1,11,22
15579,Local,Medium,SEC_17,10:12,00:43,23,No,4,1,Yellow,No,None,0,17,10
15580,Local,Low,SEC_23,16:22,16:15,12,No,3,3,Green,No,None,1,14,16
15581,Local,Medium,SEC_42,06:08,19:14,9,No,1,1,Green,No,None,1,14,6
15582,Freight,Medium,SEC_37,17:54,18:51,12,No,0,3,Green,No,None,1,16,17
15583,Express,Low,SEC_28,17:29,16:25,21,Yes,3,3,Red,No,None,0,14,17
15584,Freight,High,SEC_16,09:43,03:35,11,No,3,3,Green,Yes,None,0,15,9
15585,Local,Low,SEC_12,17:20,02:39,23,No,0,1,Green,No,None,0,18,17
15586,Freight,High,SEC_21,08:40,22:08,2,No,1,2,Green,No,None,0,18,8
15587,Local,Medium,SEC_24,09:32,01:57,18,No,4,1,Green,No,None,0,18,9
15588,Maintenance,Medium,SEC_28,10:13,18:53,8,No,1,4,Green,No,None,0,15,10
15589,Express,Medium,SEC_37,22:57,17:15,12,Yes,1,3,Red,No,None,1,20,22
15590,Maintenance,Low,SEC_21,09:27,17:57,21,Yes,1,1,Green,No,Congestion,0,18,9
15591,Passenger,High,SEC_33,13:18,17:43,7,No,1,3,Yellow,No,Congestion,0,19,13
15592,Freight,Medium,SEC_02,09:16,01:28,3,No,2,2,Yellow,No,None,0,12,9
15593,Passenger,Medium,SEC_37,01:53,20:59,20,No,0,2,Green,No,None,0,15,1
15594,Freight,Low,SEC_19,13:25,00:54,27,No,4,1,Green,No,Congestion,0,20,13
15595,Maintenance,High,SEC_28,17:33,15:48,30,No,4,1,Green,Yes,Weather,0,17,17
15596,Local,Low,SEC_15,19:18,00:20,8,No,2,4,Green,No,None,0,11,19
15597,Local,Medium,SEC_01,23:30,22:34,6,No,4,2,Green,No,None,0,11,23
15598,Freight,High,SEC_43,07:05,22:56,29,No,2,4,Yellow,No,None,0,17,7
15599,Local,Medium,SEC_28,19:38,19:30,30,No,2,1,Green,No,None,1,10,19
15600,Maintenance,High,SEC_50,12:33,15:52,20,Yes,4,4,Red,No,None,0,18,12
15601,Local,Medium,SEC_35,21:06,13:47,22,Yes,4,3,Green,No,Weather,1,12,21
15602,Maintenance,High,SEC_32,00:05,23:40,10,Yes,1,3,Green,No,Breakdown,0,10,0
15603,Passenger,Medium,SEC_28,15:07,20:59,24,Yes,2,4,Yellow,No,None,0,10,15
15604,Maintenance,Medium,SEC_09,12:22,20:01,29,Yes,3,1,Yellow,No,None,0,16,12
15605,Express,Medium,SEC_24,17:13,12:21,14,No,0,4,Yellow,Yes,Weather,1,11,17
15606,Express,Medium,SEC_04,17:35,04:52,12,No,1,2,Green,No,None,0,11,17
15607,Express,Medium,SEC_45,14:04,19:16,2,Yes,2,3,Green,No,Breakdown,0,11,14
15608,Freight,High,SEC_41,20:45,05:16,2,Yes,1,3,Green,No,Weather,0,11,20
15609,Freight,Medium,SEC_03,15:14,01:06,19,No,1,3,Yellow,No,None,0,18,15
15610,Freight,Low,SEC_48,10:01,16:23,10,No,0,3,Green,No,Weather,0,15,10
15611,Maintenance,Low,SEC_22,22:23,07:22,25,Yes,4,2,Yellow,No,None,0,15,22
15612,Freight,High,SEC_40,17:03,22:32,22,No,4,3,Red,No,None,0,19,17
15613,Passenger,High,SEC_39,14:11,18:56,20,Yes,0,2,Green,No,None,0,11,14
15614,Express,Low,SEC_49,02:31,04:36,4,No,1,2,Green,No,Breakdown,0,13,2
15615,Maintenance,Medium,SEC_25,03:20,22:58,19,Yes,2,2,Green,No,None,0,15,3
15616,Express,Medium,SEC_48,15:05,23:53,23,Yes,4,3,Red,No,None,0,15,15
15617,Freight,Medium,SEC_22,01:57,20:32,18,Yes,3,3,Green,No,None,0,15,1
15618,Maintenance,Medium,SEC_50,21:08,09:41,11,No,2,2,Green,No,None,0,13,21
15619,Local,Medium,SEC_48,11:43,21:34,17,No,1,3,Green,No,None,0,18,11
15620,Passenger,Low,SEC_47,23:13,11:57,3,Yes,3,4,Green,No,None,0,19,23
15621,Freight,Medium,SEC_34,16:40,11:06,28,No,2,3,Red,No,None,1,16,16
15622,Freight,High,SEC_20,11:26,15:19,7,No,0,3,Green,Yes,None,0,10,11
15623,Passenger,High,SEC_36,09:42,02:27,13,Yes,3,2,Yellow,Yes,None,0,17,9
15624,Passenger,High,SEC_37,01:30,06:21,29,No,1,4,Red,Yes,Breakdown,0,12,1
15625,Local,Medium,SEC_39,15:58,13:58,15,No,3,4,Green,No,None,0,10,15
15626,Freight,High,SEC_27,00:21,03:09,19,Yes,0,2,Green,No,None,0,13,0
15627,Freight,High,SEC_47,00:30,23:01,7,Yes,4,3,Red,Yes,None,0,13,0
15628,Express,Low,SEC_49,21:33,21:15,4,Yes,4,3,Green,No,None,1,11,21
15629,Maintenance,High,SEC_32,11:58,02:46,8,No,4,2,Green,No,None,0,18,11
15630,Maintenance,High,SEC_42,22:22,07:47,1,No,0,1,Green,Yes,Congestion,0,20,22
15631,Express,High,SEC_29,19:49,10:55,7,No,2,2,Yellow,No,None,0,11,19
15632,Maintenance,High,SEC_41,11:26,10:42,6,Yes,0,4,Yellow,No,None,1,14,11
15633,Passenger,Medium,SEC_48,22:00,00:33,17,No,3,3,Red,No,None,0,14,22
15634,Maintenance,Low,SEC_32,10:01,19:32,20,No,2,1,Red,No,Weather,0,20,10
15635,Maintenance,Low,SEC_24,11:30,18:19,21,No,4,4,Yellow,No,None,0,15,11
15636,Express,Medium,SEC_03,01:48,09:18,8,Yes,0,3,Yellow,No,None,1,12,1
15637,Local,Medium,SEC_27,05:47,20:42,10,No,1,4,Green,Yes,None,0,16,5
15638,Maintenance,Medium,SEC_09,18:27,11:09,11,No,4,2,Yellow,No,None,0,14,18
15639,Maintenance,High,SEC_40,05:38,06:55,7,No,1,3,Green,No,None,1,15,5
15640,Local,High,SEC_23,18:51,07:10,30,No,2,4,Red,No,Congestion,1,20,18
15641,Express,Low,SEC_07,16:05,17:15,22,No,4,4,Red,No,None,0,15,16
15642,Local,High,SEC_17,14:21,00:37,26,No,0,4,Green,No,None,0,16,14
15643,Express,High,SEC_37,08:33,16:53,30,No,1,1,Red,No,Weather,0,16,8
15644,Passenger,Medium,SEC_07,04:52,12:54,16,No,0,3,Yellow,No,Breakdown,0,13,4
15645,Express,Medium,SEC_30,22:04,09:30,25,No,4,2,Green,No,None,0,10,22
15646,Passenger,High,SEC_13,11:09,09:00,18,Yes,0,2,Green,No,None,1,10,11
15647,Passenger,High,SEC_18,03:11,06:19,0,Yes,4,2,Yellow,No,None,0,10,3
15648,Express,Medium,SEC_31,14:09,08:42,25,No,3,4,Red,No,None,0,12,14
15649,Freight,Medium,SEC_22,17:23,19:01,21,No,0,4,Green,No,None,0,11,17
15650,Express,High,SEC_14,04:12,00:54,2,Yes,3,2,Green,No,None,0,14,4
15651,Maintenance,Medium,SEC_18,03:08,11:38,30,No,1,4,Green,No,Breakdown,0,14,3
15652,Maintenance,Medium,SEC_35,17:34,18:04,13,No,0,1,Yellow,No,Congestion,0,14,17
15653,Freight,Low,SEC_17,23:42,11:13,17,No,0,3,Green,No,Breakdown,0,12,23
15654,Passenger,Medium,SEC_19,03:40,06:31,28,No,1,3,Green,No,None,0,13,3
15655,Freight,High,SEC_31,11:57,07:45,30,Yes,0,1,Green,No,Breakdown,0,19,11
15656,Maintenance,Medium,SEC_39,09:09,11:08,25,No,4,3,Green,No,None,1,14,9
15657,Freight,Medium,SEC_36,08:41,09:41,1,Yes,3,1,Yellow,No,None,0,12,8
15658,Express,High,SEC_15,08:00,00:24,7,Yes,2,1,Green,No,None,0,15,8
15659,Freight,Medium,SEC_29,21:15,21:37,30,No,4,1,Red,No,None,0,17,21
15660,Passenger,High,SEC_40,13:12,13:54,16,Yes,2,1,Yellow,No,None,0,15,13
15661,Express,High,SEC_16,05:13,08:54,8,Yes,1,2,Yellow,No,Congestion,0,16,5
15662,Local,Medium,SEC_33,07:22,22:26,11,No,1,1,Yellow,No,Weather,1,12,7
15663,Maintenance,High,SEC_25,22:17,11:18,6,Yes,0,1,Green,No,None,0,11,22
15664,Maintenance,Low,SEC_16,19:00,19:31,0,No,4,4,Red,No,Congestion,0,11,19
15665,Freight,Medium,SEC_30,11:26,21:28,20,No,2,4,Red,No,None,0,10,11
15666,Express,Medium,SEC_34,10:12,22:27,20,Yes,3,2,Green,No,None,0,16,10
15667,Local,Medium,SEC_02,22:03,11:56,13,No,4,1,Yellow,No,None,0,10,22
15668,Express,Medium,SEC_40,05:53,12:57,1,No,1,1,Red,Yes,Breakdown,0,10,5
15669,Maintenance,High,SEC_44,12:55,02:29,16,No,4,2,Green,No,None,1,10,12
15670,Express,Low,SEC_43,21:44,10:01,6,Yes,3,1,Yellow,No,None,0,10,21
15671,Local,Low,SEC_38,05:53,17:49,14,No,4,3,Green,Yes,None,0,20,5
15672,Freight,High,SEC_18,03:52,23:56,30,No,0,1,Green,No,Breakdown,0,19,3
15673,Passenger,High,SEC_05,02:56,08:32,27,No,3,2,Red,No,None,0,15,2
15674,Express,High,SEC_47,14:10,15:24,8,No,2,1,Green,No,None,1,12,14
15675,Passenger,Medium,SEC_40,01:26,00:20,7,Yes,1,1,Green,No,Weather,0,11,1
15676,Maintenance,Medium,SEC_06,22:16,19:55,6,Yes,4,2,Green,No,None,1,12,22
15677,Freight,Low,SEC_12,22:33,04:59,3,No,3,2,Green,No,Congestion,0,17,22
15678,Freight,Medium,SEC_12,20:32,16:39,9,No,0,3,Yellow,No,None,0,20,20
15679,Express,Medium,SEC_12,04:58,05:00,6,No,0,3,Yellow,Yes,None,0,19,4
15680,Freight,Medium,SEC_09,19:16,12:17,14,No,2,3,Red,No,Weather,0,13,19
15681,Express,Medium,SEC_42,00:06,03:46,29,No,1,3,Green,No,None,0,16,0
15682,Express,Medium,SEC_22,02:25,13:47,29,Yes,0,2,Green,No,None,0,11,2
15683,Passenger,Medium,SEC_49,15:15,04:32,12,No,1,3,Green,No,Weather,0,19,15
15684,Freight,Medium,SEC_50,11:40,22:03,7,No,3,3,Green,No,None,0,11,11
15685,Express,Medium,SEC_16,13:43,16:27,8,Yes,4,2,Green,Yes,None,0,16,13
15686,Passenger,Medium,SEC_04,15:16,05:56,8,No,2,1,Red,No,None,0,11,15
15687,Local,Medium,SEC_50,11:03,03:06,4,No,0,1,Green,No,Breakdown,0,12,11
15688,Passenger,Medium,SEC_03,16:32,00:09,20,Yes,4,1,Yellow,No,Breakdown,0,10,16
15689,Passenger,Medium,SEC_16,20:16,12:40,5,No,0,1,Yellow,No,None,1,13,20
15690,Express,Medium,SEC_14,10:50,13:32,29,No,2,4,Green,No,None,1,18,10
15691,Maintenance,Medium,SEC_41,22:29,08:05,15,No,0,1,Yellow,No,Breakdown,1,20,22
15692,Maintenance,Medium,SEC_38,17:19,09:10,15,No,2,4,Red,No,Congestion,1,19,17
15693,Maintenance,High,SEC_04,01:40,06:19,23,No,4,2,Green,No,None,1,15,1
15694,Passenger,High,SEC_02,08:43,21:11,13,Yes,3,3,Yellow,No,Breakdown,0,17,8
15695,Express,Medium,SEC_10,12:15,21:11,18,Yes,2,3,Green,No,Breakdown,0,16,12
15696,Freight,Medium,SEC_11,12:22,13:41,18,Yes,3,4,Green,No,None,0,17,12
15697,Passenger,Low,SEC_39,13:38,15:53,15,Yes,1,3,Green,No,None,0,20,13
15698,Passenger,Medium,SEC_26,01:11,03:54,26,No,4,1,Green,No,None,0,10,1
15699,Express,Medium,SEC_37,23:48,13:01,4,Yes,2,2,Green,No,Weather,0,10,23
15700,Local,High,SEC_26,23:36,01:42,26,No,4,1,Yellow,No,None,1,17,23
15701,Passenger,High,SEC_04,19:41,10:05,0,Yes,3,4,Green,No,None,1,15,19
15702,Local,Medium,SEC_26,17:02,02:22,4,Yes,3,2,Green,No,None,0,19,17
15703,Local,High,SEC_38,12:12,08:30,8,Yes,4,2,Green,No,None,0,15,12
15704,Maintenance,Medium,SEC_28,09:28,02:00,20,No,4,4,Green,No,Weather,0,17,9
15705,Express,Medium,SEC_02,01:58,01:14,6,No,3,1,Green,No,None,0,13,1
15706,Local,Medium,SEC_02,15:03,10:39,9,No,4,2,Green,No,None,0,10,15
15707,Express,Low,SEC_16,18:04,15:22,24,Yes,3,4,Yellow,No,None,0,16,18
15708,Maintenance,Medium,SEC_23,06:40,16:34,23,No,1,1,Green,Yes,None,1,11,6
15709,Express,High,SEC_23,04:07,07:06,14,No,3,3,Yellow,No,None,0,16,4
15710,Passenger,Low,SEC_13,01:53,20:34,20,No,0,4,Yellow,No,Weather,0,17,1
15711,Local,Low,SEC_21,23:24,06:36,11,No,3,4,Green,No,None,0,15,23
15712,Express,High,SEC_39,19:51,00:36,12,No,1,2,Red,No,None,0,19,19
15713,Freight,High,SEC_25,06:35,02:17,17,Yes,3,2,Red,No,None,1,11,6
15714,Express,High,SEC_37,20:46,18:09,20,Yes,4,3,Green,No,None,1,16,20
15715,Local,High,SEC_49,17:01,03:29,9,Yes,1,4,Red,No,None,1,18,17
15716,Maintenance,Low,SEC_13,13:41,12:32,23,Yes,2,4,Red,No,None,0,19,13
15717,Maintenance,Medium,SEC_15,04:43,03:08,26,No,3,3,Green,No,None,0,10,4
15718,Local,Medium,SEC_28,09:57,16:42,0,No,4,2,Green,No,None,1,15,9
15719,Passenger,Low,SEC_03,17:59,06:23,25,No,2,3,Green,No,Congestion,0,16,17
15720,Passenger,Medium,SEC_23,05:27,06:12,3,Yes,2,3,Green,No,Congestion,0,13,5
15721,Maintenance,Medium,SEC_04,21:43,18:16,16,No,2,2,Yellow,No,None,0,16,21
15722,Maintenance,Low,SEC_47,23:59,17:29,20,Yes,0,4,Green,No,None,0,12,23
15723,Local,Low,SEC_50,00:38,12:48,12,No,4,1,Green,No,None,0,19,0
15724,Passenger,Low,SEC_03,11:38,17:56,1,Yes,0,2,Green,No,None,0,18,11
15725,Maintenance,Medium,SEC_39,08:51,20:51,14,No,4,2,Green,No,None,0,10,8
15726,Passenger,Medium,SEC_08,14:22,01:50,11,No,4,1,Green,No,None,1,13,14
15727,Maintenance,High,SEC_43,11:44,14:08,1,Yes,1,3,Green,No,None,0,17,11
15728,Express,Medium,SEC_25,21:35,13:18,6,No,2,2,Red,No,Weather,0,12,21
15729,Freight,Low,SEC_41,09:27,07:43,3,No,3,3,Yellow,No,None,0,15,9
15730,Express,High,SEC_12,23:34,16:11,13,Yes,1,4,Red,No,None,0,12,23
15731,Maintenance,Medium,SEC_05,23:28,14:04,17,No,3,3,Red,No,None,0,11,23
15732,Freight,Medium,SEC_33,04:03,01:51,10,No,2,1,Red,No,None,0,17,4
15733,Freight,High,SEC_46,18:14,17:02,2,No,4,2,Green,No,None,0,13,18
15734,Maintenance,Medium,SEC_25,22:38,04:33,2,Yes,1,4,Yellow,No,Weather,0,18,22
15735,Maintenance,High,SEC_25,21:34,08:23,17,No,0,1,Yellow,No,Breakdown,0,16,21
15736,Passenger,Medium,SEC_35,15:46,04:26,22,No,4,1,Red,No,None,1,16,15
15737,Maintenance,High,SEC_15,17:34,16:52,0,Yes,0,4,Yellow,No,None,0,19,17
15738,Local,Low,SEC_42,13:32,19:46,12,No,4,1,Yellow,No,None,0,16,13
15739,Maintenance,High,SEC_26,06:33,12:40,24,Yes,4,2,Green,No,Congestion,1,13,6
15740,Local,High,SEC_10,09:23,01:22,4,Yes,2,4,Green,No,Congestion,1,20,9
15741,Maintenance,High,SEC_24,15:43,01:28,3,No,1,2,Green,No,Congestion,0,10,15
15742,Passenger,Low,SEC_35,17:05,10:59,2,No,3,1,Green,No,None,1,12,17
15743,Local,Medium,SEC_29,16:07,02:29,18,Yes,2,2,Yellow,No,Congestion,0,19,16
15744,Express,Medium,SEC_38,20:40,02:09,12,No,3,4,Green,No,None,0,19,20
15745,Local,Medium,SEC_05,18:33,23:33,15,No,4,2,Green,Yes,Congestion,0,13,18
15746,Passenger,Medium,SEC_24,06:42,00:05,18,No,0,4,Yellow,No,None,0,18,6
15747,Local,High,SEC_19,22:12,05:42,0,No,3,3,Green,No,Congestion,0,11,22
15748,Maintenance,Medium,SEC_46,09:46,15:00,17,No,0,3,Red,No,None,0,20,9
15749,Maintenance,High,SEC_49,20:38,04:24,26,No,3,1,Green,No,None,0,17,20
15750,Passenger,Low,SEC_44,05:56,09:52,29,No,0,1,Green,No,Congestion,0,17,5
15751,Freight,Medium,SEC_09,11:02,22:37,30,No,2,3,Green,No,Congestion,0,10,11
15752,Maintenance,Medium,SEC_26,15:19,10:25,6,Yes,3,3,Green,No,None,1,10,15
15753,Express,High,SEC_25,08:41,15:51,2,Yes,2,3,Green,No,None,0,13,8
15754,Passenger,Medium,SEC_35,12:07,12:43,21,Yes,2,2,Green,No,None,1,16,12
15755,Local,High,SEC_50,05:27,17:25,19,Yes,0,3,Red,Yes,Weather,0,10,5
15756,Local,High,SEC_36,02:43,12:36,9,Yes,3,1,Green,No,None,0,14,2
15757,Express,High,SEC_14,08:40,12:24,20,Yes,3,3,Green,No,None,0,17,8
15758,Maintenance,Medium,SEC_06,10:37,12:50,7,No,1,4,Yellow,No,None,0,14,10
15759,Passenger,Medium,SEC_32,01:06,18:12,1,No,0,3,Yellow,No,Breakdown,0,15,1
15760,Express,Medium,SEC_26,08:24,10:47,9,No,3,3,Green,No,Congestion,0,10,8
15761,Maintenance,High,SEC_15,18:49,22:13,20,No,4,1,Red,No,None,1,13,18
15762,Passenger,Medium,SEC_49,11:52,09:33,17,Yes,1,1,Green,No,Congestion,0,17,11
15763,Local,Medium,SEC_31,10:09,07:22,11,No,3,4,Green,No,Weather,0,15,10
15764,Passenger,High,SEC_37,22:34,07:57,13,No,0,1,Yellow,No,None,0,12,22
15765,Freight,High,SEC_38,11:03,21:20,24,Yes,4,1,Yellow,No,None,0,11,11
15766,Passenger,Low,SEC_37,09:01,19:31,1,Yes,3,4,Yellow,No,Weather,0,12,9
15767,Freight,Low,SEC_19,11:27,13:23,16,No,2,3,Green,No,None,0,18,11
15768,Passenger,Low,SEC_14,10:45,13:17,19,Yes,2,1,Green,No,None,0,18,10
15769,Freight,Low,SEC_36,14:13,14:53,11,No,4,3,Yellow,No,Weather,1,13,14
15770,Local,High,SEC_37,11:28,15:13,6,No,4,3,Yellow,No,Congestion,0,13,11
15771,Maintenance,High,SEC_11,01:54,09:53,14,No,4,2,Red,No,Congestion,0,20,1
15772,Freight,Medium,SEC_27,01:32,20:33,1,Yes,4,1,Green,No,None,0,11,1
15773,Freight,Medium,SEC_02,19:46,04:30,26,No,0,1,Green,No,Breakdown,1,16,19
15774,Local,Low,SEC_22,21:41,02:22,25,Yes,2,2,Yellow,No,None,0,10,21
15775,Freight,Medium,SEC_02,19:00,06:55,24,No,3,3,Red,No,None,0,14,19
15776,Express,Medium,SEC_20,00:24,11:29,11,Yes,3,4,Red,No,None,1,11,0
15777,Local,High,SEC_44,00:22,09:42,16,Yes,2,1,Green,No,Weather,1,18,0
15778,Express,Low,SEC_48,10:59,16:35,0,Yes,3,3,Red,No,Congestion,0,16,10
15779,Local,Low,SEC_17,11:14,05:06,30,Yes,2,4,Green,No,None,0,20,11
15780,Freight,High,SEC_04,13:54,04:05,7,Yes,1,4,Green,No,Congestion,0,19,13
15781,Express,Low,SEC_14,00:32,16:13,4,No,2,2,Red,No,Breakdown,0,13,0
15782,Freight,High,SEC_07,05:55,10:36,27,No,3,1,Green,No,None,0,20,5
15783,Local,High,SEC_15,22:53,01:30,27,No,1,3,Green,No,None,0,12,22
15784,Freight,Medium,SEC_30,02:45,13:26,24,No,3,3,Red,Yes,None,0,15,2
15785,Express,Medium,SEC_16,22:05,15:01,7,Yes,0,2,Green,No,None,0,17,22
15786,Express,High,SEC_40,07:51,16:25,21,Yes,3,3,Red,No,None,0,15,7
15787,Freight,Medium,SEC_02,14:16,15:08,19,No,1,4,Green,Yes,None,0,19,14
15788,Passenger,Low,SEC_19,22:40,19:51,13,Yes,2,2,Green,No,None,0,12,22
15789,Local,Medium,SEC_01,15:31,08:04,5,Yes,3,2,Green,No,None,0,12,15
15790,Local,Medium,SEC_31,00:57,03:06,17,No,2,4,Green,Yes,None,0,14,0
15791,Freight,High,SEC_04,15:18,04:55,4,Yes,3,2,Red,Yes,None,0,19,15
15792,Passenger,High,SEC_27,22:40,02:29,9,No,4,1,Red,No,None,0,12,22
15793,Express,High,SEC_25,16:37,07:30,14,Yes,3,2,Green,No,None,0,10,16
15794,Maintenance,High,SEC_22,13:17,15:26,2,No,4,1,Green,No,None,0,13,13
15795,Maintenance,High,SEC_43,20:45,05:28,2,Yes,3,3,Green,No,None,0,12,20
15796,Freight,High,SEC_10,22:38,08:53,29,No,3,4,Green,No,None,0,20,22
15797,Passenger,Medium,SEC_50,09:47,19:49,16,No,4,1,Yellow,No,None,1,20,9
15798,Passenger,Medium,SEC_33,06:27,10:18,13,Yes,0,3,Green,No,None,1,15,6
15799,Local,Low,SEC_49,19:59,06:09,26,Yes,2,2,Yellow,No,None,1,14,19
15800,Express,High,SEC_48,05:58,04:38,23,No,1,1,Red,No,Breakdown,1,11,5
15801,Passenger,Medium,SEC_44,05:38,22:05,9,No,3,1,Yellow,No,Breakdown,1,11,5
15802,Maintenance,High,SEC_30,21:59,17:20,18,No,1,1,Yellow,No,Congestion,0,19,21
15803,Express,Medium,SEC_30,16:39,14:58,15,No,0,4,Green,No,None,0,11,16
15804,Express,High,SEC_16,01:50,09:05,16,No,3,2,Green,No,None,0,17,1
15805,Freight,Low,SEC_09,20:53,23:32,19,No,4,2,Yellow,Yes,None,0,11,20
15806,Passenger,Medium,SEC_17,06:43,09:22,12,Yes,4,4,Yellow,No,Weather,0,10,6
15807,Freight,Medium,SEC_35,19:02,14:45,0,No,3,1,Green,No,None,0,15,19
15808,Passenger,High,SEC_50,03:56,15:36,0,Yes,4,2,Green,No,Breakdown,0,14,3
15809,Local,Medium,SEC_47,10:43,13:47,16,No,0,4,Yellow,No,None,0,12,10
15810,Freight,Medium,SEC_15,18:18,13:06,17,Yes,2,2,Green,No,Congestion,0,13,18
15811,Freight,High,SEC_48,10:12,18:35,27,No,2,1,Green,No,None,1,19,10
15812,Maintenance,Medium,SEC_28,23:32,17:59,16,No,0,2,Green,No,Congestion,0,17,23
15813,Freight,Low,SEC_20,05:53,21:52,11,No,4,4,Green,No,None,0,11,5
15814,Passenger,Medium,SEC_33,15:01,14:48,5,No,2,3,Red,No,Breakdown,0,14,15
15815,Maintenance,Low,SEC_33,13:55,00:55,30,No,4,1,Green,No,None,0,14,13
15816,Freight,Low,SEC_36,22:49,14:47,6,No,4,2,Red,No,Congestion,0,13,22
15817,Freight,Low,SEC_13,16:19,23:21,16,No,1,4,Red,No,None,0,11,16
15818,Local,Medium,SEC_04,17:50,10:40,25,No,2,3,Green,No,None,0,14,17
15819,Freight,Medium,SEC_23,14:01,16:25,15,Yes,4,1,Yellow,No,None,1,10,14
15820,Express,Medium,SEC_08,03:00,14:39,0,Yes,1,4,Red,No,None,0,15,3
15821,Maintenance,Medium,SEC_13,07:51,17:07,30,Yes,0,3,Yellow,Yes,None,0,13,7
15822,Express,Low,SEC_24,13:57,02:53,29,No,2,2,Green,No,Congestion,0,15,13
15823,Maintenance,High,SEC_40,10:58,22:50,10,No,0,3,Green,No,Weather,0,17,10
15824,Local,Medium,SEC_46,23:23,13:33,9,Yes,0,3,Green,No,None,1,15,23
15825,Freight,High,SEC_30,13:27,00:36,30,Yes,3,1,Green,No,Breakdown,0,15,13
15826,Freight,High,SEC_30,15:41,16:00,24,No,2,1,Green,No,None,1,16,15
15827,Freight,High,SEC_25,06:15,20:47,24,No,0,3,Green,No,None,0,10,6
15828,Maintenance,Medium,SEC_33,03:11,02:09,0,Yes,0,3,Yellow,No,None,0,19,3
15829,Freight,High,SEC_09,11:33,18:10,10,Yes,0,3,Yellow,No,Congestion,0,19,11
15830,Express,Medium,SEC_26,05:19,22:34,23,Yes,4,2,Green,No,Congestion,0,16,5
15831,Freight,Medium,SEC_24,14:14,01:02,2,No,2,4,Green,No,None,0,17,14
15832,Local,High,SEC_33,21:15,14:58,22,Yes,2,2,Green,No,None,1,15,21
15833,Express,High,SEC_39,23:02,19:40,15,No,2,2,Green,No,None,1,18,23
15834,Freight,Medium,SEC_25,00:52,14:27,0,Yes,2,1,Green,No,None,0,11,0
15835,Freight,Medium,SEC_45,11:46,01:29,6,No,2,1,Yellow,No,None,0,16,11
15836,Passenger,Low,SEC_15,18:37,05:04,10,No,0,4,Green,No,Congestion,0,11,18
15837,Maintenance,Low,SEC_41,18:16,05:04,16,No,1,1,Yellow,No,None,0,17,18
15838,Express,Low,SEC_48,08:20,21:11,18,No,3,1,Green,No,Congestion,0,20,8
15839,Passenger,Medium,SEC_49,12:46,03:23,27,No,2,3,Green,No,None,0,16,12
15840,Local,Low,SEC_41,15:12,22:45,13,Yes,4,1,Green,No,None,0,13,15
15841,Maintenance,Low,SEC_06,01:01,13:42,22,No,1,4,Green,No,Congestion,0,20,1
15842,Express,Low,SEC_20,10:24,00:20,15,Yes,4,4,Green,No,None,0,17,10
15843,Freight,High,SEC_44,15:48,22:36,16,No,0,1,Yellow,No,None,1,14,15
15844,Express,Low,SEC_16,02:27,04:11,13,Yes,3,3,Yellow,No,None,0,10,2
15845,Freight,Medium,SEC_21,22:32,04:20,8,Yes,0,4,Green,No,None,0,13,22
15846,Maintenance,Medium,SEC_15,17:13,12:42,20,No,0,3,Green,No,Weather,0,13,17
15847,Freight,High,SEC_39,21:40,20:32,12,Yes,2,2,Green,No,None,0,20,21
15848,Local,Medium,SEC_42,08:43,11:05,1,No,4,3,Green,No,None,0,10,8
15849,Freight,High,SEC_04,23:29,10:11,19,Yes,2,3,Red,No,None,0,19,23
15850,Local,High,SEC_24,02:33,05:55,7,No,0,1,Green,Yes,Breakdown,0,12,2
15851,Maintenance,High,SEC_03,00:26,04:17,3,Yes,3,3,Green,No,Congestion,0,20,0
15852,Maintenance,Low,SEC_50,08:12,15:44,25,Yes,1,2,Green,No,None,1,15,8
15853,Express,High,SEC_01,20:59,06:45,4,Yes,0,3,Yellow,Yes,None,1,18,20
15854,Local,Medium,SEC_30,15:50,00:52,14,No,0,2,Red,No,None,0,15,15
15855,Local,High,SEC_13,09:25,20:43,1,Yes,0,1,Green,No,None,0,11,9
15856,Passenger,Medium,SEC_18,04:45,02:49,20,No,4,4,Green,No,Congestion,0,11,4
15857,Passenger,High,SEC_40,14:27,10:51,22,No,1,3,Red,No,Breakdown,0,19,14
